GEOID,county_state,Diocese,Diocese_Detail,Province
25025,"Suffolk County, Massachusetts",Boston,Boston,Boston
25023,"Plymouth County, Massachusetts",Boston,"Boston, Fall River",Boston
25009,"Essex County, Massachusetts",Boston,Boston,Boston
09001,"Fairfield County, Connecticut",Bridgeport,Bridgeport,Hartford
36081,"Queens County, New York",Brooklyn,Brooklyn,New York
36047,"Kings County, New York",Brooklyn,Brooklyn,New York
48489,"Willacy County, Texas",Brownsville,Brownsville,Galveston-Houston
48061,"Cameron County, Texas",Brownsville,Brownsville,Galveston-Houston
48427,"Starr County, Texas",Brownsville,Brownsville,Galveston-Houston
48215,"Hidalgo County, Texas",Brownsville,Brownsville,Galveston-Houston
36029,"Erie County, New York",Buffalo,Buffalo,New York
36009,"Cattaraugus County, New York",Buffalo,Buffalo,New York
36037,"Genesee County, New York",Buffalo,Buffalo,New York
36013,"Chautauqua County, New York",Buffalo,Buffalo,New York
36063,"Niagara County, New York",Buffalo,Buffalo,New York
36003,"Allegany County, New York",Buffalo,Buffalo,New York
36121,"Wyoming County, New York",Buffalo,Buffalo,New York
36073,"Orleans County, New York",Buffalo,Buffalo,New York
50009,"Essex County, Vermont",Burlington,Burlington,Boston
50019,"Orleans County, Vermont",Burlington,Burlington,Boston
50017,"Orange County, Vermont",Burlington,Burlington,Boston
50011,"Franklin County, Vermont",Burlington,Burlington,Boston
50013,"Grand Isle County, Vermont",Burlington,Burlington,Boston
50003,"Bennington County, Vermont",Burlington,Burlington,Boston
50007,"Chittenden County, Vermont",Burlington,Burlington,Boston
50015,"Lamoille County, Vermont",Burlington,Burlington,Boston
50023,"Washington County, Vermont",Burlington,Burlington,Boston
50005,"Caledonia County, Vermont",Burlington,Burlington,Boston
50001,"Addison County, Vermont",Burlington,Burlington,Boston
50025,"Windham County, Vermont",Burlington,Burlington,Boston
50027,"Windsor County, Vermont",Burlington,Burlington,Boston
50021,"Rutland County, Vermont",Burlington,Burlington,Boston
34033,"Salem County, New Jersey",Camden,Camden,Newark
34001,"Atlantic County, New Jersey",Camden,Camden,Newark
34007,"Camden County, New Jersey",Camden,Camden,Newark
34011,"Cumberland County, New Jersey",Camden,Camden,Newark
34015,"Gloucester County, New Jersey",Camden,Camden,Newark
34009,"Cape May County, New Jersey",Camden,Camden,Newark
45063,"Lexington County, South Carolina",Charleston,Charleston,Atlanta
45031,"Darlington County, South Carolina",Charleston,Charleston,Atlanta
45011,"Barnwell County, South Carolina",Charleston,Charleston,Atlanta
45075,"Orangeburg County, South Carolina",Charleston,Charleston,Atlanta
45005,"Allendale County, South Carolina",Charleston,Charleston,Atlanta
45067,"Marion County, South Carolina",Charleston,Charleston,Atlanta
45061,"Lee County, South Carolina",Charleston,Charleston,Atlanta
45041,"Florence County, South Carolina",Charleston,Charleston,Atlanta
45043,"Georgetown County, South Carolina",Charleston,Charleston,Atlanta
45045,"Greenville County, South Carolina",Charleston,Charleston,Atlanta
45035,"Dorchester County, South Carolina",Charleston,Charleston,Atlanta
45051,"Horry County, South Carolina",Charleston,Charleston,Atlanta
45007,"Anderson County, South Carolina",Charleston,Charleston,Atlanta
45025,"Chesterfield County, South Carolina",Charleston,Charleston,Atlanta
45049,"Hampton County, South Carolina",Charleston,Charleston,Atlanta
45009,"Bamberg County, South Carolina",Charleston,Charleston,Atlanta
45081,"Saluda County, South Carolina",Charleston,Charleston,Atlanta
45053,"Jasper County, South Carolina",Charleston,Charleston,Atlanta
45065,"McCormick County, South Carolina",Charleston,Charleston,Atlanta
45073,"Oconee County, South Carolina",Charleston,Charleston,Atlanta
45087,"Union County, South Carolina",Charleston,Charleston,Atlanta
45029,"Colleton County, South Carolina",Charleston,Charleston,Atlanta
45059,"Laurens County, South Carolina",Charleston,Charleston,Atlanta
45083,"Spartanburg County, South Carolina",Charleston,Charleston,Atlanta
45021,"Cherokee County, South Carolina",Charleston,Charleston,Atlanta
45071,"Newberry County, South Carolina",Charleston,Charleston,Atlanta
45079,"Richland County, South Carolina",Charleston,Charleston,Atlanta
45003,"Aiken County, South Carolina",Charleston,Charleston,Atlanta
45017,"Calhoun County, South Carolina",Charleston,Charleston,Atlanta
45001,"Abbeville County, South Carolina",Charleston,Charleston,Atlanta
45077,"Pickens County, South Carolina",Charleston,Charleston,Atlanta
45033,"Dillon County, South Carolina",Charleston,Charleston,Atlanta
45047,"Greenwood County, South Carolina",Charleston,Charleston,Atlanta
45015,"Berkeley County, South Carolina",Charleston,Charleston,Atlanta
45019,"Charleston County, South Carolina",Charleston,Charleston,Atlanta
45039,"Fairfield County, South Carolina",Charleston,Charleston,Atlanta
45055,"Kershaw County, South Carolina",Charleston,Charleston,Atlanta
45013,"Beaufort County, South Carolina",Charleston,Charleston,Atlanta
45027,"Clarendon County, South Carolina",Charleston,Charleston,Atlanta
45057,"Lancaster County, South Carolina",Charleston,Charleston,Atlanta
45037,"Edgefield County, South Carolina",Charleston,Charleston,Atlanta
45023,"Chester County, South Carolina",Charleston,Charleston,Atlanta
45089,"Williamsburg County, South Carolina",Charleston,Charleston,Atlanta
45069,"Marlboro County, South Carolina",Charleston,Charleston,Atlanta
45091,"York County, South Carolina",Charleston,Charleston,Atlanta
45085,"Sumter County, South Carolina",Charleston,Charleston,Atlanta
37193,"Wilkes County, North Carolina",Charlotte,Charlotte,Atlanta
37149,"Polk County, North Carolina",Charlotte,Charlotte,Atlanta
37025,"Cabarrus County, North Carolina",Charlotte,Charlotte,Atlanta
37153,"Richmond County, North Carolina",Charlotte,Charlotte,Atlanta
37169,"Stokes County, North Carolina",Charlotte,Charlotte,Atlanta
37097,"Iredell County, North Carolina",Charlotte,Charlotte,Atlanta
37005,"Alleghany County, North Carolina",Charlotte,Charlotte,Atlanta
37045,"Cleveland County, North Carolina",Charlotte,Charlotte,Atlanta
37027,"Caldwell County, North Carolina",Charlotte,Charlotte,Atlanta
37189,"Watauga County, North Carolina",Charlotte,Charlotte,Atlanta
37023,"Burke County, North Carolina",Charlotte,Charlotte,Atlanta
37197,"Yadkin County, North Carolina",Charlotte,Charlotte,Atlanta
37179,"Union County, North Carolina",Charlotte,Charlotte,Atlanta
37171,"Surry County, North Carolina",Charlotte,Charlotte,Atlanta
37057,"Davidson County, North Carolina",Charlotte,Charlotte,Atlanta
37151,"Randolph County, North Carolina",Charlotte,Charlotte,Atlanta
37087,"Haywood County, North Carolina",Charlotte,Charlotte,Atlanta
37011,"Avery County, North Carolina",Charlotte,Charlotte,Atlanta
37109,"Lincoln County, North Carolina",Charlotte,Charlotte,Atlanta
37173,"Swain County, North Carolina",Charlotte,Charlotte,Atlanta
37007,"Anson County, North Carolina",Charlotte,Charlotte,Atlanta
37021,"Buncombe County, North Carolina",Charlotte,Charlotte,Atlanta
37175,"Transylvania County, North Carolina",Charlotte,Charlotte,Atlanta
37199,"Yancey County, North Carolina",Charlotte,Charlotte,Atlanta
37035,"Catawba County, North Carolina",Charlotte,Charlotte,Atlanta
37009,"Ashe County, North Carolina",Charlotte,Charlotte,Atlanta
37059,"Davie County, North Carolina",Charlotte,Charlotte,Atlanta
37111,"McDowell County, North Carolina",Charlotte,Charlotte,Atlanta
37113,"Macon County, North Carolina",Charlotte,Charlotte,Atlanta
37099,"Jackson County, North Carolina",Charlotte,Charlotte,Atlanta
37067,"Forsyth County, North Carolina",Charlotte,Charlotte,Atlanta
37043,"Clay County, North Carolina",Charlotte,Charlotte,Atlanta
37159,"Rowan County, North Carolina",Charlotte,Charlotte,Atlanta
37003,"Alexander County, North Carolina",Charlotte,Charlotte,Atlanta
37161,"Rutherford County, North Carolina",Charlotte,Charlotte,Atlanta
37089,"Henderson County, North Carolina",Charlotte,Charlotte,Atlanta
37081,"Guilford County, North Carolina",Charlotte,Charlotte,Atlanta
37115,"Madison County, North Carolina",Charlotte,Charlotte,Atlanta
37119,"Mecklenburg County, North Carolina",Charlotte,Charlotte,Atlanta
37071,"Gaston County, North Carolina",Charlotte,Charlotte,Atlanta
37121,"Mitchell County, North Carolina",Charlotte,Charlotte,Atlanta
37123,"Montgomery County, North Carolina",Charlotte,Charlotte,Atlanta
37167,"Stanly County, North Carolina",Charlotte,Charlotte,Atlanta
37157,"Rockingham County, North Carolina",Charlotte,Charlotte,Atlanta
37075,"Graham County, North Carolina",Charlotte,Charlotte,Atlanta
37039,"Cherokee County, North Carolina",Charlotte,Charlotte,Atlanta
56045,"Weston County, Wyoming",Cheyenne,Cheyenne,Denver
56033,"Sheridan County, Wyoming",Cheyenne,Cheyenne,Denver
56043,"Washakie County, Wyoming",Cheyenne,Cheyenne,Denver
56009,"Converse County, Wyoming",Cheyenne,Cheyenne,Denver
56039,"Teton County, Wyoming",Cheyenne,Cheyenne,Denver
56037,"Sweetwater County, Wyoming",Cheyenne,Cheyenne,Denver
56021,"Laramie County, Wyoming",Cheyenne,Cheyenne,Denver
56015,"Goshen County, Wyoming",Cheyenne,Cheyenne,Denver
56019,"Johnson County, Wyoming",Cheyenne,Cheyenne,Denver
56023,"Lincoln County, Wyoming",Cheyenne,Cheyenne,Denver
56003,"Big Horn County, Wyoming",Cheyenne,Cheyenne,Denver
56005,"Campbell County, Wyoming",Cheyenne,Cheyenne,Denver
56031,"Platte County, Wyoming",Cheyenne,Cheyenne,Denver
56025,"Natrona County, Wyoming",Cheyenne,Cheyenne,Denver
56029,"Park County, Wyoming",Cheyenne,Cheyenne,Denver
56007,"Carbon County, Wyoming",Cheyenne,Cheyenne,Denver
56027,"Niobrara County, Wyoming",Cheyenne,Cheyenne,Denver
56035,"Sublette County, Wyoming",Cheyenne,Cheyenne,Denver
56017,"Hot Springs County, Wyoming",Cheyenne,Cheyenne,Denver
56013,"Fremont County, Wyoming",Cheyenne,Cheyenne,Denver
56041,"Uinta County, Wyoming",Cheyenne,Cheyenne,Denver
56011,"Crook County, Wyoming",Cheyenne,Cheyenne,Denver
56001,"Albany County, Wyoming",Cheyenne,Cheyenne,Denver
17031,"Cook County, Illinois",Chicago,Chicago,Chicago
17097,"Lake County, Illinois",Chicago,Chicago,Chicago
39021,"Champaign County, Ohio",Cincinnati,Cincinnati,Cincinnati
39165,"Warren County, Ohio",Cincinnati,Cincinnati,Cincinnati
39057,"Greene County, Ohio",Cincinnati,Cincinnati,Cincinnati
39017,"Butler County, Ohio",Cincinnati,Cincinnati,Cincinnati
39027,"Clinton County, Ohio",Cincinnati,Cincinnati,Cincinnati
39135,"Preble County, Ohio",Cincinnati,Cincinnati,Cincinnati
39071,"Highland County, Ohio",Cincinnati,Cincinnati,Cincinnati
39037,"Darke County, Ohio",Cincinnati,Cincinnati,Cincinnati
39001,"Adams County, Ohio",Cincinnati,Cincinnati,Cincinnati
39113,"Montgomery County, Ohio",Cincinnati,Cincinnati,Cincinnati
39149,"Shelby County, Ohio",Cincinnati,Cincinnati,Cincinnati
39023,"Clark County, Ohio",Cincinnati,Cincinnati,Cincinnati
39109,"Miami County, Ohio",Cincinnati,Cincinnati,Cincinnati
39091,"Logan County, Ohio",Cincinnati,Cincinnati,Cincinnati
39107,"Mercer County, Ohio",Cincinnati,Cincinnati,Cincinnati
39061,"Hamilton County, Ohio",Cincinnati,Cincinnati,Cincinnati
39025,"Clermont County, Ohio",Cincinnati,Cincinnati,Cincinnati
39011,"Auglaize County, Ohio",Cincinnati,Cincinnati,Cincinnati
39015,"Brown County, Ohio",Cincinnati,Cincinnati,Cincinnati
39169,"Wayne County, Ohio",Cleveland,Cleveland,Cincinnati
39085,"Lake County, Ohio",Cleveland,Cleveland,Cincinnati
39005,"Ashland County, Ohio",Cleveland,Cleveland,Cincinnati
39035,"Cuyahoga County, Ohio",Cleveland,Cleveland,Cincinnati
39055,"Geauga County, Ohio",Cleveland,Cleveland,Cincinnati
39153,"Summit County, Ohio",Cleveland,Cleveland,Cincinnati
39103,"Medina County, Ohio",Cleveland,Cleveland,Cincinnati
39093,"Lorain County, Ohio",Cleveland,Cleveland,Cincinnati
08017,"Cheyenne County, Colorado",Colorado Springs,Colorado Springs,Denver
08039,"Elbert County, Colorado",Colorado Springs,Colorado Springs,Denver
08015,"Chaffee County, Colorado",Colorado Springs,Colorado Springs,Denver
08093,"Park County, Colorado",Colorado Springs,Colorado Springs,Denver
08035,"Douglas County, Colorado",Colorado Springs,Colorado Springs,Denver
08065,"Lake County, Colorado",Colorado Springs,Colorado Springs,Denver
08063,"Kit Carson County, Colorado",Colorado Springs,Colorado Springs,Denver
08041,"El Paso County, Colorado",Colorado Springs,Colorado Springs,Denver
08119,"Teller County, Colorado",Colorado Springs,Colorado Springs,Denver
08073,"Lincoln County, Colorado",Colorado Springs,Colorado Springs,Denver
39117,"Morrow County, Ohio",Columbus,Columbus,Cincinnati
39101,"Marion County, Ohio",Columbus,Columbus,Cincinnati
39047,"Fayette County, Ohio",Columbus,Columbus,Cincinnati
39045,"Fairfield County, Ohio",Columbus,Columbus,Cincinnati
39131,"Pike County, Ohio",Columbus,Columbus,Cincinnati
39083,"Knox County, Ohio",Columbus,Columbus,Cincinnati
39159,"Union County, Ohio",Columbus,Columbus,Cincinnati
39041,"Delaware County, Ohio",Columbus,Columbus,Cincinnati
39129,"Pickaway County, Ohio",Columbus,Columbus,Cincinnati
39141,"Ross County, Ohio",Columbus,Columbus,Cincinnati
39049,"Franklin County, Ohio",Columbus,Columbus,Cincinnati
39079,"Jackson County, Ohio",Columbus,Columbus,Cincinnati
39089,"Licking County, Ohio",Columbus,Columbus,Cincinnati
39145,"Scioto County, Ohio",Columbus,Columbus,Cincinnati
39073,"Hocking County, Ohio",Columbus,Columbus,Cincinnati
39031,"Coshocton County, Ohio",Columbus,Columbus,Cincinnati
39119,"Muskingum County, Ohio",Columbus,Columbus,Cincinnati
39163,"Vinton County, Ohio",Columbus,Columbus,Cincinnati
39097,"Madison County, Ohio",Columbus,Columbus,Cincinnati
39065,"Hardin County, Ohio",Columbus,Columbus,Cincinnati
39075,"Holmes County, Ohio",Columbus,Columbus,Cincinnati
39157,"Tuscarawas County, Ohio",Columbus,Columbus,Cincinnati
39127,"Perry County, Ohio",Columbus,Columbus,Cincinnati
48131,"Duval County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48025,"Bee County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48297,"Live Oak County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48273,"Kleberg County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48409,"San Patricio County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48047,"Brooks County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48007,"Aransas County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48391,"Refugio County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48355,"Nueces County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48249,"Jim Wells County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
48261,"Kenedy County, Texas",Corpus Christi,Corpus Christi,Galveston-Houston
21081,"Grant County, Kentucky",Covington,Covington,Louisville
21041,"Carroll County, Kentucky",Covington,Covington,Louisville
21135,"Lewis County, Kentucky",Covington,Covington,Louisville
21117,"Kenton County, Kentucky",Covington,Covington,Louisville
21037,"Campbell County, Kentucky",Covington,Covington,Louisville
21187,"Owen County, Kentucky",Covington,Covington,Louisville
21161,"Mason County, Kentucky",Covington,Covington,Louisville
21023,"Bracken County, Kentucky",Covington,Covington,Louisville
21191,"Pendleton County, Kentucky",Covington,Covington,Louisville
21077,"Gallatin County, Kentucky",Covington,Covington,Louisville
21201,"Robertson County, Kentucky",Covington,Covington,Louisville
21069,"Fleming County, Kentucky",Covington,Covington,Louisville
21097,"Harrison County, Kentucky",Covington,Covington,Louisville
21015,"Boone County, Kentucky",Covington,Covington,Louisville
27057,"Hubbard County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27107,"Norman County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27029,"Clearwater County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27113,"Pennington County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27005,"Becker County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27089,"Marshall County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27069,"Kittson County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27135,"Roseau County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27087,"Mahnomen County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27027,"Clay County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27007,"Beltrami County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27125,"Red Lake County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27119,"Polk County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
27077,"Lake of the Woods County, Minnesota",Crookston,Crookston,St. Paul and Minneapolis
48257,"Kaufman County, Texas",Dallas,Dallas,San Antonio
48349,"Navarro County, Texas",Dallas,Dallas,San Antonio
48113,"Dallas County, Texas",Dallas,Dallas,San Antonio
48139,"Ellis County, Texas",Dallas,Dallas,San Antonio
48085,"Collin County, Texas",Dallas,Dallas,San Antonio
48231,"Hunt County, Texas",Dallas,Dallas,San Antonio
48147,"Fannin County, Texas",Dallas,Dallas,San Antonio
48181,"Grayson County, Texas",Dallas,Dallas,San Antonio
48397,"Rockwall County, Texas",Dallas,Dallas,San Antonio
19007,"Appanoose County, Iowa",Davenport,Davenport,Dubuque
19157,"Poweshiek County, Iowa",Davenport,Davenport,Dubuque
19051,"Davis County, Iowa",Davenport,Davenport,Dubuque
19115,"Louisa County, Iowa",Davenport,Davenport,Dubuque
19163,"Scott County, Iowa",Davenport,Davenport,Dubuque
19101,"Jefferson County, Iowa",Davenport,Davenport,Dubuque
19087,"Henry County, Iowa",Davenport,Davenport,Dubuque
19125,"Marion County, Iowa",Davenport,Davenport,Dubuque
19057,"Des Moines County, Iowa",Davenport,Davenport,Dubuque
19103,"Johnson County, Iowa",Davenport,Davenport,Dubuque
19139,"Muscatine County, Iowa",Davenport,Davenport,Dubuque
19135,"Monroe County, Iowa",Davenport,Davenport,Dubuque
19183,"Washington County, Iowa",Davenport,Davenport,Dubuque
19111,"Lee County, Iowa",Davenport,Davenport,Dubuque
19177,"Van Buren County, Iowa",Davenport,Davenport,Dubuque
19045,"Clinton County, Iowa",Davenport,Davenport,Dubuque
